# 外国人名の削除リスト (姓・名)
#
# scripts/find_foreign_names.py が生成する。手で編集せず、誤判定は
# dict/foreign-names/allow.csv (残す) と deny.csv (消す) に書いて再生成する。
# 規則の版: 1 / Unihan: 18.0.0
# 入力: ipadic.csv, ipadic-neologd.csv, ipadic-neologd-sudachi.csv
# 件数: 2391 (cn-compound-surname 21, cn-surname-on 381, deny-list 1, foreign-reading 197, kata-foreign 1791)
スティーブン,スティーブン,"名詞,固有名詞,人名,名"
スティーヴ,スティーヴ,"名詞,固有名詞,人名,名"
スティーヴン,スティーヴン,"名詞,固有名詞,人名,名"
ステファン,ステファン,"名詞,固有名詞,人名,名"
スニ,スニ,"名詞,固有名詞,人名,名"
スヒョク,スヒョク,"名詞,固有名詞,人名,名"
スヒョン,スヒョン,"名詞,固有名詞,人名,名"
スファン,スファン,"名詞,固有名詞,人名,名"
スペクター,スペクター,"名詞,固有名詞,人名,名"
スヨル,スヨル,"名詞,固有名詞,人名,名"
スライド,スライド,"名詞,固有名詞,人名,名"
スルーパス,スルーパス,"名詞,固有名詞,人名,名"
スンウク,スンウク,"名詞,固有名詞,人名,名"
スンギョン,スンギョン,"名詞,固有名詞,人名,名"
スンシン,スンシン,"名詞,固有名詞,人名,名"
スンジュン,スンジュン,"名詞,固有名詞,人名,名"
スンジョン,スンジョン,"名詞,固有名詞,人名,名"
スンチョル,スンチョル,"名詞,固有名詞,人名,名"
スンヒョン,スンヒョン,"名詞,固有名詞,人名,名"
スンフォン,スンフォン,"名詞,固有名詞,人名,名"
スンホ,スンホ,"名詞,固有名詞,人名,名"
スンホン,スンホン,"名詞,固有名詞,人名,名"
スンヨプ,スンヨプ,"名詞,固有名詞,人名,名"
スンヨ・プ,スンヨプ,"名詞,固有名詞,人名,名"
スンリョン,スンリョン,"名詞,固有名詞,人名,名"
スン・ヨ・プ,スンヨプ,"名詞,固有名詞,人名,名"
スーザン,スーザン,"名詞,固有名詞,人名,名"
セガール,セガール,"名詞,固有名詞,人名,名"
セサール,セサール,"名詞,固有名詞,人名,名"
セバスチャン,セバスチャン,"名詞,固有名詞,人名,名"
セミ,セミ,"名詞,固有名詞,人名,名"
セルゲイ,セルゲイ,"名詞,固有名詞,人名,名"
セルマ,セルマ,"名詞,固有名詞,人名,名"
ソク,ソク,"名詞,固有名詞,人名,名"
ソクホ,ソクホ,"名詞,固有名詞,人名,名"
ソヒョン,ソヒョン,"名詞,固有名詞,人名,名"
ソヨン,ソヨン,"名詞,固有名詞,人名,名"
ソンギ,ソンギ,"名詞,固有名詞,人名,名"
ソンジュ,ソンジュ,"名詞,固有名詞,人名,名"
ソンチャン,ソンチャン,"名詞,固有名詞,人名,名"
ソンチュン,ソンチュン,"名詞,固有名詞,人名,名"
ソンヒョン,ソンヒョン,"名詞,固有名詞,人名,名"
ソンミ,ソンミ,"名詞,固有名詞,人名,名"
ソンヨン,ソンヨン,"名詞,固有名詞,人名,名"
タズサ,タズサ,"名詞,固有名詞,人名,名"
タセ,タセ,"名詞,固有名詞,人名,名"
タタル,タタル,"名詞,固有名詞,人名,名"
タニヤ,タニヤ,"名詞,固有名詞,人名,名"
タハール,タハール,"名詞,固有名詞,人名,名"
タリーナ,タリーナ,"名詞,固有名詞,人名,名"
ターボ,ターボ,"名詞,固有名詞,人名,名"
ダイアナ,ダイアナ,"名詞,固有名詞,人名,名"
ダイアン,ダイアン,"名詞,固有名詞,人名,名"
ダオミン,ダオミン,"名詞,固有名詞,人名,名"
ダグラス,ダグラス,"名詞,固有名詞,人名,名"
ダスティン,ダスティン,"名詞,固有名詞,人名,名"
ダニエル,ダニエル,"名詞,固有名詞,人名,名"
ダニー,ダニー,"名詞,固有名詞,人名,名"
ダライ,ダライ,"名詞,固有名詞,人名,名"
ダリン,ダリン,"名詞,固有名詞,人名,名"
チェイニー,チェイニー,"名詞,固有名詞,人名,名"
チェギョン,チェギョン,"名詞,固有名詞,人名,名"
チェリン,チェリン,"名詞,固有名詞,人名,名"
チェル,チェル,"名詞,固有名詞,人名,名"
チェーティルアンドレ,チェーティルアンドレ,"名詞,固有名詞,人名,名"
チソン,チソン,"名詞,固有名詞,人名,名"
チフン,チフン,"名詞,固有名詞,人名,名"
チャイ,チャイ,"名詞,固有名詞,人名,名"
チャック,チャック,"名詞,固有名詞,人名,名"
チャン,チャン,"名詞,固有名詞,人名,名"
チャンドリカ,チャンドリカ,"名詞,固有名詞,人名,名"
チャンヒ,チャンヒ,"名詞,固有名詞,人名,名"
チャンポン,チャンポン,"名詞,固有名詞,人名,名"
チャールズ,チャールズ,"名詞,固有名詞,人名,名"
チャールトン,チャールトン,"名詞,固有名詞,人名,名"
チュンコン,チュンコン,"名詞,固有名詞,人名,名"
チュンサン,チュンサン,"名詞,固有名詞,人名,名"
チュンバル,チュンバル,"名詞,固有名詞,人名,名"
チョルスン,チョルスン,"名詞,固有名詞,人名,名"
チョルホ,チョルホ,"名詞,固有名詞,人名,名"
チョルホァン,チョルホァン,"名詞,固有名詞,人名,名"
チョルホアン,チョルホアン,"名詞,固有名詞,人名,名"
チョンア,チョンア,"名詞,固有名詞,人名,名"
チョンイル,チョンイル,"名詞,固有名詞,人名,名"
チョンエ,チョンエ,"名詞,固有名詞,人名,名"
チョンジェ,チョンジェ,"名詞,固有名詞,人名,名"
チョンソ,チョンソ,"名詞,固有名詞,人名,名"
チヨン,チヨン,"名詞,固有名詞,人名,名"
チルチル,チルチル,"名詞,固有名詞,人名,名"
チンスク,チンスク,"名詞,固有名詞,人名,名"
チンタラー,チンタラー,"名詞,固有名詞,人名,名"
ツィイー,ツィイー,"名詞,固有名詞,人名,名"
ツセ,ツセ,"名詞,固有名詞,人名,名"
ツーイェン,ツーイェン,"名詞,固有名詞,人名,名"
ツーイエン,ツーイエン,"名詞,固有名詞,人名,名"
ヅイ,ヅイ,"名詞,固有名詞,人名,名"
ティファニー,ティファニー,"名詞,固有名詞,人名,名"
ティム,ティム,"名詞,固有名詞,人名,名"
テギュ,テギュ,"名詞,固有名詞,人名,名"
テジ,テジ,"名詞,固有名詞,人名,名"
テジュン,テジュン,"名詞,固有名詞,人名,名"
テッド,テッド,"名詞,固有名詞,人名,名"
テドロス,テドロス,"名詞,固有名詞,人名,名"
テヒ,テヒ,"名詞,固有名詞,人名,名"
テヒョン,テヒョン,"名詞,固有名詞,人名,名"
テフン,テフン,"名詞,固有名詞,人名,名"
テヤング,テヤング,"名詞,固有名詞,人名,名"
テヨン,テヨン,"名詞,固有名詞,人名,名"
テリー,テリー,"名詞,固有名詞,人名,名"
テレ,テレ,"名詞,固有名詞,人名,名"
テン,テン,"名詞,固有名詞,人名,名"
テンホー,テンホー,"名詞,固有名詞,人名,名"
ディエゴ,ディエゴ,"名詞,固有名詞,人名,名"
ディック,ディック,"名詞,固有名詞,人名,名"
